tagh,gin,shintip,norakaruyc,verelak,senyak,sanhanguyc,makeres,patshgamb,veranorogum,tan_hark,shenqi_hark
Kentron,60000,monolit,0,1,1,1,37,0,bad_cond,5,14
Kentron,130000,qare,0,0,4,1,126,2,good_cond,4,4
Kentron,130000,qare,1,0,4,2,110,0,bad_cond,1,4
Kentron,130000,qare,0,1,3,1,115,1,good_cond,2,6
Kentron,210000,qare,0,0,3,1,59,0,bad_cond,4,5
Kentron,70000,monolit,1,1,2,2,80,0,bad_cond,7,7
Kentron,110000,panelayin,0,1,3,1,95,1,good_cond,8,10
Kentron,175000,monolit,1,1,2,1,83,0,bad_cond,5,10
Kentron,125000,monolit,1,1,3,2,106,2,good_cond,14,14
Kentron,53000,panelayin,0,1,3,1,80,2,good_cond,5,16
Kentron,110000,qare,0,1,3,1,70,0,norm_cond,6,6
Kentron,58000,panelayin,0,1,1,1,45,1,norm_cond,7,9
Kentron,79000,panelayin,1,1,4,1,107,1,good_cond,5,10
Kentron,150000,qare,0,0,3,1,100,1,good_cond,3,5
Kentron,22000,qare,0,0,1,1,29,0,norm_cond,3,3
Kentron,79500,qare,0,0,3,2,60,0,good_cond,1,5
Kentron,70000,qare,0,0,2,1,60,1,norm_cond,5,5
Kentron,258000,qare,0,1,3,1,100,2,good_cond,7,7
Kentron,122000,monolit,0,1,3,1,88,1,good_cond,11,11
Kentron,110000,qare,0,0,2,1,40,0,bad_cond,2,5
Kentron,115000,panelayin,1,1,4,1,93,0,good_cond,14,14
Kentron,73000,qare,0,0,1,1,36,1,bad_cond,2,5
Kentron,82000,qare,0,0,2,1,60,1,good_cond,3,4
Kentron,129000,monolit,1,1,2,1,44,0,good_cond,5,11
Kentron,115000,qare,0,0,4,1,85,0,good_cond,2,4
Kentron,97000,qare,0,0,2,1,62,0,good_cond,2,5
Kentron,56000,qare,0,0,2,1,52,1,good_cond,1,4
Kentron,100000,qare,0,1,3,1,91,1,good_cond,6,6
Kentron,157000,qare,0,0,3,2,98,1,good_cond,4,5
Kentron,105000,qare,0,0,3,1,178,1,norm_cond,1,5
Kentron,92000,panelayin,0,1,3,1,92,1,good_cond,5,10
Kentron,268000,monolit,1,1,2,1,84,1,bad_cond,5,10
Kentron,85000,panelayin,0,1,1,1,40,1,good_cond,8,10
Kentron,70000,monolit,1,1,2,1,44,1,good_cond,5,11
Kentron,92000,panelayin,0,1,3,1,80,1,good_cond,5,9
Kentron,120000,panelayin,0,1,3,1,77,1,norm_cond,1,10
Kentron,67000,qare,0,0,1,1,35,0,norm_cond,3,4
Kentron,77000,panelayin,0,1,3,2,80,1,good_cond,11,14
Kentron,205000,panelayin,1,1,3,2,125,1,bad_cond,3,6
Kentron,100000,qare,1,0,3,2,75,0,good_cond,3,3
Kentron,85000,panelayin,0,1,3,1,78,1,norm_cond,4,10
Kentron,55000,qare,0,1,2,1,42,0,good_cond,4,11
Kentron,120000,qare,0,0,3,1,96,1,good_cond,5,5
Kentron,63000,qare,0,0,4,1,100,1,bad_cond,1,1
Kentron,127000,qare,0,0,2,1,60,1,bad_cond,3,5
Kentron,48000,panelayin,0,1,1,1,36,0,bad_cond,9,11
Kentron,198000,monolit,1,1,3,2,123,1,good_cond,8,14
Kentron,45000,qare,0,0,1,1,30,0,good_cond,1,5
Kentron,125000,qare,0,0,3,2,85,1,good_cond,5,5
Kentron,145000,monolit,1,0,3,2,85,1,norm_cond,3,4
Kentron,220000,monolit,1,1,3,2,100,1,bad_cond,17,19
Kentron,85000,monolit,1,0,2,2,51,1,norm_cond,2,4
Kentron,85000,panelayin,0,1,3,1,88,1,bad_cond,4,10
Kentron,130000,qare,0,0,4,1,100,0,bad_cond,4,5
Kentron,140000,monolit,0,1,4,1,120,0,bad_cond,14,14
Kentron,180000,qare,0,0,3,1,104,2,norm_cond,3,4
Kentron,120000,panelayin,0,1,2,1,43,0,good_cond,9,9
Kentron,99000,qare,0,0,3,1,95,2,norm_cond,3,5
Kentron,40000,qare,0,0,2,1,33,0,norm_cond,2,4
Kentron,109000,panelayin,0,1,3,1,81,0,good_cond,11,14
Kentron,82500,qare,0,1,3,1,70,1,norm_cond,9,11
Kentron,157000,monolit,0,1,2,1,64,0,good_cond,10,12
Kentron,90000,qare,0,0,2,1,65,2,norm_cond,5,5
Kentron,55000,monolit,0,1,3,1,93,0,bad_cond,5,7
Kentron,65000,panelayin,0,1,2,1,44,1,good_cond,3,9
Kentron,80000,qare,0,0,2,1,50,1,good_cond,4,4
Kentron,200000,qare,0,0,3,1,110,1,bad_cond,3,3
Kentron,270000,qare,0,0,4,1,109,0,norm_cond,2,4
Kentron,150000,monolit,1,1,2,1,45,1,good_cond,10,18
Kentron,175000,monolit,0,1,2,1,57,0,bad_cond,6,18
Kentron,108000,panelayin,0,1,2,1,70,0,bad_cond,8,11
Kentron,127000,qare,0,0,2,1,68,2,good_cond,2,4
Kentron,165000,qare,0,0,3,1,69,1,good_cond,5,5
Kentron,170000,monolit,1,1,5,2,160,2,good_cond,10,14
Kentron,63000,qare,0,0,1,1,38,0,good_cond,4,5
Kentron,71000,panelayin,0,1,2,1,71,1,bad_cond,14,16
Kentron,115000,panelayin,0,1,3,1,65,1,good_cond,1,12
Kentron,80000,panelayin,0,1,2,1,43,0,good_cond,3,10
Kentron,115000,qare,0,0,3,1,70,1,good_cond,2,5
Kentron,15000,panelayin,0,0,1,1,20,0,norm_cond,1,4
Kentron,82000,panelayin,0,1,4,1,92,0,bad_cond,15,16
Kentron,41000,panelayin,0,1,1,1,40,1,norm_cond,3,9
Kentron,105000,panelayin,0,1,3,1,96,1,norm_cond,1,15
Kentron,150000,monolit,0,1,2,1,50,0,bad_cond,13,13
Kentron,135000,qare,1,0,3,1,144,1,good_cond,1,1
Kentron,75000,panelayin,0,1,2,1,70,0,good_cond,8,9
Kentron,95000,panelayin,0,1,1,1,56,0,good_cond,4,10
Kentron,115000,qare,0,0,3,1,82,0,bad_cond,1,4
Kentron,237000,monolit,1,1,2,2,71,1,good_cond,11,11
Kentron,133000,qare,0,0,2,1,50,0,good_cond,2,5
Kentron,105000,monolit,1,1,2,1,54,1,bad_cond,13,17
Kentron,130000,panelayin,0,1,3,1,87,1,bad_cond,5,9
Kentron,72500,monolit,0,1,2,1,52,0,good_cond,9,14
Kentron,130000,qare,0,0,4,1,200,1,bad_cond,1,2
Kentron,86000,panelayin,0,1,3,1,96,1,norm_cond,10,16
Kentron,270000,qare,0,0,5,2,160,2,norm_cond,4,5
Kentron,108000,panelayin,0,1,3,1,92,1,good_cond,8,9
Kentron,200000,qare,0,0,5,1,75,0,good_cond,1,4
Kentron,120000,panelayin,0,1,3,1,93,1,norm_cond,10,11
Kentron,129000,panelayin,0,1,3,1,90,1,norm_cond,9,11
Kentron,80000,panelayin,0,1,3,1,75,1,bad_cond,10,10
Kentron,93000,monolit,0,1,2,1,58,1,good_cond,5,9
Kentron,140000,qare,0,0,2,1,68,0,bad_cond,2,5
Kentron,55000,qare,0,0,4,2,160,0,norm_cond,2,4
Kentron,225000,monolit,0,1,3,1,137,0,bad_cond,9,14
Kentron,225000,monolit,0,1,3,1,137,0,bad_cond,9,14
Kentron,225000,monolit,1,1,3,2,136,2,good_cond,9,13
Kentron,225000,monolit,1,1,3,2,137,2,good_cond,9,14
Kentron,52000,panelayin,0,0,2,1,63,0,good_cond,5,5
Kentron,155000,monolit,0,1,2,1,58,0,bad_cond,3,12
Kentron,198000,monolit,1,1,3,1,120,1,bad_cond,10,13
Kentron,110000,monolit,0,0,4,1,106,0,bad_cond,2,4
Kentron,77000,qare,0,0,2,1,68,0,bad_cond,3,4
Kentron,73000,panelayin,0,1,2,1,50,0,good_cond,4,14
Kentron,84000,panelayin,0,1,3,2,84,1,good_cond,10,10
Kentron,195000,panelayin,0,1,6,3,195,1,good_cond,10,10
Kentron,110000,panelayin,0,1,2,1,48,1,good_cond,4,10
Kentron,165000,qare,0,0,3,1,95,2,good_cond,1,5
Kentron,75000,qare,0,0,4,2,123,0,bad_cond,4,4
Kentron,83000,panelayin,0,1,3,1,95,1,good_cond,3,9
Kentron,155000,panelayin,0,1,4,2,115,1,good_cond,8,16
Kentron,162000,monolit,0,1,3,1,77,0,bad_cond,4,10
Kentron,100000,qare,0,1,3,1,81,2,bad_cond,2,6
Kentron,90000,qare,0,0,1,1,43,0,bad_cond,2,3
Kentron,250000,qare,0,0,3,1,80,2,good_cond,4,5
Kentron,85000,panelayin,0,1,2,1,40,0,good_cond,5,9
Kentron,110000,qare,0,0,2,1,46,0,norm_cond,1,3
Kentron,58000,panelayin,0,1,1,1,51,0,norm_cond,11,13
Kentron,55000,qare,0,1,2,1,43,1,norm_cond,5,6
Kentron,52000,qare,0,0,1,1,34,0,good_cond,5,5
Kentron,77000,panelayin,0,1,3,2,80,1,good_cond,11,14
Kentron,180000,qare,0,0,3,3,85,1,bad_cond,4,5
Kentron,80000,qare,0,0,4,1,66,0,good_cond,1,4
Kentron,51700,monolit,1,1,2,1,26,1,good_cond,7,7
Kentron,109000,qare,0,0,3,1,80,1,norm_cond,2,5
Kentron,51500,panelayin,0,1,3,1,76,1,good_cond,7,9
Kentron,98000,panelayin,0,1,3,2,93,1,good_cond,9,10
Kentron,32000,qare,0,0,2,1,32,0,bad_cond,3,5
Kentron,77900,panelayin,0,1,2,1,48,0,good_cond,1,9
Kentron,150000,qare,0,0,3,1,115,0,bad_cond,1,1
Kentron,140000,qare,0,0,2,1,67,0,good_cond,2,4
Kentron,75900,panelayin,0,1,2,1,51,0,good_cond,1,9
Kentron,77900,panelayin,0,1,2,1,51,0,good_cond,1,10
Kentron,118000,qare,0,0,5,1,116,1,good_cond,4,4
Kentron,73700,panelayin,0,1,3,1,61,0,bad_cond,12,14
Kentron,85000,qare,0,1,1,1,45,1,good_cond,10,11
Kentron,105000,qare,0,0,2,1,62,0,good_cond,5,5
Kentron,105000,qare,0,1,2,1,50,0,good_cond,4,9
Kentron,272000,qare,0,0,3,1,78,0,bad_cond,2,4
Kentron,105000,qare,0,1,4,1,100,0,norm_cond,1,14
Kentron,140000,monolit,0,0,3,1,76,0,bad_cond,3,3
Kentron,79000,panelayin,0,1,2,1,79,1,norm_cond,7,12
Kentron,64500,qare,0,0,1,1,38,1,norm_cond,4,5
Kentron,88000,monolit,0,0,1,1,42,0,bad_cond,3,3
Kentron,100000,monolit,0,1,3,1,64,1,good_cond,9,9
Kentron,239000,qare,0,0,3,1,83,1,good_cond,3,5
Kentron,107000,panelayin,0,1,3,1,70,1,good_cond,8,10
Kentron,114000,qare,0,0,3,1,70,0,bad_cond,5,5
Kentron,90000,panelayin,0,1,3,1,70,0,good_cond,12,16
Kentron,48000,panelayin,0,1,1,1,40,0,bad_cond,8,10
Kentron,75000,monolit,0,1,2,1,52,1,good_cond,4,14
Kentron,47000,panelayin,0,1,2,1,50,0,norm_cond,14,16
Kentron,159500,monolit,1,1,3,1,71,1,good_cond,8,13
Kentron,110000,panelayin,0,1,2,1,42,0,good_cond,7,9
Kentron,89000,monolit,1,1,2,1,53,1,good_cond,12,14
Kentron,62000,monolit,1,1,2,1,42,0,good_cond,2,12
Kentron,148000,qare,0,1,3,1,114,0,bad_cond,8,11
Kentron,95000,panelayin,0,1,3,1,90,1,norm_cond,7,9
Kentron,92000,qare,0,0,3,1,88,2,norm_cond,4,4
Kentron,105000,monolit,0,1,3,1,96,1,norm_cond,2,10
Kentron,150000,panelayin,0,1,3,1,96,1,norm_cond,5,11
Kentron,120000,panelayin,0,1,4,2,92,1,good_cond,7,9
Kentron,57000,qare,0,0,2,1,55,1,bad_cond,1,5
Kentron,105000,panelayin,0,1,3,1,80,1,norm_cond,5,9
Kentron,170000,monolit,1,1,2,1,87,0,good_cond,5,14
Kentron,118000,panelayin,0,1,2,1,62,0,good_cond,2,14
Kentron,79000,qare,0,0,1,1,36,1,good_cond,3,4
Kentron,80000,qare,0,0,1,1,50,0,good_cond,2,4
Kentron,35000,qare,0,0,2,1,70,1,norm_cond,2,2
Kentron,77000,panelayin,0,1,3,2,80,1,good_cond,11,14
Kentron,70000,panelayin,0,1,3,1,66,1,norm_cond,3,9
Kentron,140000,panelayin,0,1,4,1,93,0,norm_cond,3,9
Kentron,46000,panelayin,0,1,1,1,40,1,norm_cond,2,9
Kentron,280000,monolit,1,1,5,1,215,2,good_cond,7,7
Kentron,120000,qare,0,0,3,1,95,0,bad_cond,4,4
Kentron,165000,qare,0,0,4,1,138,1,norm_cond,4,4
Kentron,200000,panelayin,0,1,3,1,96,1,good_cond,1,12
Kentron,145000,qare,0,0,4,1,130,1,good_cond,1,5
Kentron,155000,qare,0,0,2,1,41,1,good_cond,3,5
Kentron,270000,qare,0,0,3,1,92,1,good_cond,1,4
Kentron,150000,panelayin,0,1,4,2,81,1,good_cond,2,9
Kentron,163000,qare,0,0,4,2,113,1,good_cond,5,5
Kentron,250000,monolit,1,1,3,2,113,1,good_cond,6,8
Kentron,88000,monolit,1,1,2,2,69,1,good_cond,2,13
Kentron,182000,monolit,0,1,4,2,100,1,good_cond,9,9
Kentron,98000,panelayin,0,1,4,3,83,1,norm_cond,8,9
Kentron,116000,monolit,1,1,3,2,112,1,bad_cond,9,14
Kentron,237000,monolit,1,1,4,1,123,0,bad_cond,9,11
Kentron,120000,panelayin,0,1,1,1,45,0,good_cond,3,10
Kentron,72000,panelayin,0,1,2,1,55,0,good_cond,3,13
Kentron,115000,panelayin,1,1,4,1,90,2,good_cond,11,12
Kentron,155000,qare,0,0,3,2,86,0,good_cond,1,4
Kentron,60000,qare,0,0,2,1,48,1,norm_cond,1,5
Kentron,160000,qare,0,0,3,1,78,1,norm_cond,3,5
Kentron,70000,qare,0,0,2,1,57,1,bad_cond,3,5
Kentron,145000,monolit,0,1,4,1,112,0,bad_cond,5,14
Kentron,53000,monolit,0,1,1,1,37,0,bad_cond,1,14
Kentron,66500,monolit,1,1,2,1,54,1,good_cond,12,14
Kentron,22000,qare,0,0,1,1,37,1,norm_cond,3,4
Kentron,100000,panelayin,0,1,3,1,90,1,norm_cond,7,10
Kentron,100000,panelayin,0,1,3,1,90,1,norm_cond,7,10
Kentron,107000,monolit,1,1,2,1,47,0,bad_cond,6,17
Kentron,285000,monolit,1,1,4,2,143,2,bad_cond,6,16
Kentron,150000,aghyuse,0,1,3,1,80,0,bad_cond,3,9
Kentron,80000,monolit,0,1,1,1,40,0,good_cond,4,9
Kentron,82000,panelayin,0,1,2,1,81,2,norm_cond,12,12
Kentron,62000,qare,0,0,3,1,70,1,bad_cond,5,5
Kentron,140000,monolit,1,1,2,1,46,1,good_cond,11,18
Kentron,83000,monolit,1,1,2,1,63,2,norm_cond,6,9
Kentron,67500,qare,1,0,1,1,45,0,good_cond,3,3
Kentron,110000,panelayin,0,1,1,1,48,1,good_cond,4,10
Kentron,130000,qare,0,1,5,2,106,2,norm_cond,7,16
Kentron,60000,panelayin,0,1,1,1,45,1,good_cond,4,10
Kentron,53000,panelayin,0,1,3,1,66,1,bad_cond,7,9
Kentron,80000,qare,0,0,2,1,43,0,bad_cond,1,3
Kentron,87000,panelayin,0,1,2,1,50,0,good_cond,4,11
Kentron,140000,panelayin,0,1,2,1,80,0,bad_cond,4,9
Kentron,80000,panelayin,0,1,3,1,80,1,good_cond,9,9
Kentron,105000,qare,0,0,3,1,85,1,good_cond,3,3
Kentron,80000,qare,0,0,3,1,100,2,good_cond,2,3
Kentron,109000,panelayin,0,1,3,1,66,1,good_cond,6,11
Kentron,85000,monolit,1,1,1,1,39,1,good_cond,5,7
Kentron,89900,monolit,1,1,1,1,40,1,good_cond,5,7
Kentron,81000,qare,0,0,2,1,61,1,good_cond,2,5
Kentron,86000,monolit,0,1,2,2,70,1,norm_cond,3,11
Kentron,73000,qare,0,0,1,1,34,1,good_cond,4,4
Kentron,150000,panelayin,0,1,3,1,71,0,good_cond,2,10
Kentron,220000,qare,0,1,4,2,140,2,norm_cond,3,6
Kentron,130000,qare,0,1,3,1,107,0,bad_cond,7,16
Kentron,110000,monolit,1,1,2,1,54,0,good_cond,5,10
Kentron,90000,qare,0,1,4,1,79,2,good_cond,6,6
Kentron,125000,qare,0,0,2,1,45,1,good_cond,2,5
Kentron,80000,panelayin,0,1,2,1,40,0,bad_cond,5,10
Kentron,100000,qare,0,0,1,1,41,1,good_cond,5,5
Kentron,230000,qare,0,0,3,2,93,1,good_cond,3,4
Kentron,95000,panelayin,0,1,3,2,85,1,good_cond,9,10
Kentron,120000,qare,0,0,1,1,35,1,bad_cond,2,5
Kentron,63000,monolit,0,1,2,1,42,0,bad_cond,6,9
Kentron,89000,qare,0,0,1,1,38,1,norm_cond,3,4
Kentron,72000,panelayin,0,1,2,1,53,0,bad_cond,2,9
Kentron,87000,qare,0,1,1,1,40,1,good_cond,3,6
Kentron,140000,panelayin,0,1,3,1,70,0,good_cond,11,11
Kentron,100000,monolit,0,1,2,1,74,1,norm_cond,1,9
Kentron,210000,qare,0,0,4,2,82,1,norm_cond,1,4
Kentron,87000,panelayin,0,1,2,1,52,0,good_cond,7,10
Kentron,107000,qare,0,0,4,1,130,1,good_cond,1,5
Kentron,120000,panelayin,0,1,4,1,96,0,good_cond,2,14
Kentron,88000,panelayin,0,1,3,1,110,1,norm_cond,3,9
Kentron,200000,panelayin,0,1,2,2,68,1,good_cond,9,11
Kentron,105000,qare,0,0,1,1,42,0,good_cond,5,5
Kentron,115000,qare,0,1,4,2,150,2,good_cond,7,10
Kentron,85000,monolit,1,1,2,1,86,1,good_cond,2,10
Kentron,150000,qare,0,0,2,1,76,2,norm_cond,5,5
Kentron,77000,panelayin,0,1,2,1,69,0,bad_cond,2,11
Kentron,160000,qare,0,1,3,2,88,0,good_cond,5,6
Kentron,80000,qare,0,0,1,1,31,1,good_cond,3,5
Kentron,63000,panelayin,0,1,1,1,43,1,good_cond,6,10
Kentron,72000,qare,0,0,1,1,44,1,good_cond,2,4
Kentron,80000,monolit,0,1,2,1,52,0,bad_cond,2,14
Kentron,95000,monolit,0,1,2,1,72,0,bad_cond,2,10
Kentron,130000,monolit,1,1,2,1,58,1,bad_cond,3,18
Kentron,100000,panelayin,0,1,2,1,54,2,good_cond,13,14
Kentron,147000,qare,0,0,2,1,56,0,bad_cond,3,5
Kentron,160000,monolit,0,1,2,1,58,0,good_cond,5,18
Kentron,183000,monolit,1,1,3,2,105,2,good_cond,3,10
Kentron,130000,qare,0,0,4,1,100,2,norm_cond,4,5
Kentron,88000,panelayin,0,1,2,1,80,0,good_cond,5,15
Kentron,105000,panelayin,0,1,2,1,65,1,good_cond,4,9
Kentron,100000,qare,0,0,3,1,90,0,good_cond,4,5
Kentron,95000,monolit,0,1,2,1,50,0,bad_cond,6,13
Kentron,109000,qare,0,0,2,1,55,1,good_cond,3,4
Kentron,139000,monolit,0,1,2,1,70,0,bad_cond,2,13
Kentron,106000,monolit,1,1,3,2,74,1,good_cond,6,9
Kentron,128500,panelayin,0,1,3,1,90,1,bad_cond,6,11
Kentron,150000,qare,0,0,3,1,75,1,norm_cond,2,5
Kentron,88000,panelayin,0,1,3,1,77,1,norm_cond,9,9
Kentron,139000,panelayin,0,1,4,1,120,2,bad_cond,3,16
Kentron,130000,qare,0,0,2,1,51,1,norm_cond,4,4
Kentron,45000,qare,0,0,1,1,34,1,norm_cond,1,5
Kentron,35000,qare,0,0,2,1,48,0,good_cond,1,4
Kentron,190000,qare,0,0,3,1,115,1,norm_cond,3,5
Kentron,195000,qare,0,1,6,2,250,2,norm_cond,1,7
Kentron,129000,monolit,0,1,3,1,67,0,bad_cond,8,9
Kentron,80500,qare,0,0,2,1,34,1,good_cond,5,5
Kentron,52000,qare,0,0,1,1,35,0,good_cond,1,5
Kentron,110000,panelayin,0,1,1,1,55,1,good_cond,10,10
Kentron,75000,panelayin,0,1,1,1,42,0,good_cond,3,11
Kentron,125000,panelayin,0,1,3,1,74,1,good_cond,8,10
Kentron,80000,panelayin,0,1,2,1,44,2,good_cond,3,10
Kentron,200000,monolit,1,1,1,1,51,1,good_cond,12,15
Kentron,105000,panelayin,0,1,2,1,72,1,good_cond,5,10
Kentron,150000,qare,0,1,2,1,56,2,bad_cond,5,6
Kentron,118000,panelayin,0,1,3,1,82,1,norm_cond,6,9
Kentron,92000,qare,0,1,3,1,77,0,bad_cond,5,6
Kentron,79000,qare,0,0,1,1,33,1,good_cond,3,5
Kentron,85000,qare,0,0,2,1,45,1,good_cond,2,4
Kentron,209000,qare,0,0,4,2,108,1,good_cond,2,3
Kentron,199000,qare,0,0,4,1,85,1,good_cond,2,4
Kentron,185000,qare,0,1,3,1,98,1,good_cond,4,9
Kentron,105000,monolit,0,1,3,1,66,1,norm_cond,7,16
Kentron,62000,panelayin,0,1,3,1,68,1,good_cond,9,9
Kentron,56000,panelayin,0,1,1,1,41,0,good_cond,5,9
Kentron,135000,monolit,1,1,2,1,64,1,good_cond,2,10
Kentron,95000,panelayin,0,1,2,1,44,0,bad_cond,5,8
Kentron,87000,panelayin,0,1,2,1,43,0,bad_cond,10,11
Kentron,70000,qare,0,1,2,1,58,0,bad_cond,3,10
Kentron,190000,qare,0,0,3,1,92,1,norm_cond,3,5
Kentron,130000,panelayin,0,1,3,1,70,1,good_cond,6,10
Kentron,130000,monolit,0,1,2,1,63,1,good_cond,9,10
Kentron,235000,monolit,0,1,4,1,162,0,bad_cond,2,17
Kentron,133000,monolit,1,1,3,1,83,0,bad_cond,9,16
Kentron,90000,panelayin,0,1,3,1,94,2,good_cond,4,12
Kentron,122000,qare,0,0,4,3,84,0,good_cond,2,5
Kentron,15000,qare,0,0,2,1,40,0,bad_cond,1,1
Kentron,112000,panelayin,0,1,4,1,96,1,good_cond,8,9
Kentron,145000,qare,0,0,3,1,70,0,good_cond,3,4
Kentron,272000,monolit,1,1,3,1,75,1,good_cond,6,10
Kentron,120000,qare,0,0,3,1,75,0,good_cond,4,5
Kentron,275000,qare,0,0,5,1,196,0,bad_cond,5,5
Kentron,179000,monolit,1,1,6,2,167,2,bad_cond,12,13
Kentron,56000,qare,0,0,2,1,73,1,norm_cond,1,5
Kentron,62000,qare,0,0,3,1,70,1,bad_cond,5,5
Kentron,135000,qare,0,0,4,2,99,1,good_cond,4,4
Kentron,90000,qare,0,0,3,1,92,0,bad_cond,4,4
Kentron,116000,monolit,1,1,2,1,78,0,good_cond,4,11
Kentron,116000,monolit,1,1,2,1,79,0,good_cond,4,11
Kentron,95000,qare,0,0,2,1,40,0,bad_cond,4,4
Kentron,95000,panelayin,0,1,1,1,56,0,good_cond,10,10
Kentron,210000,qare,0,0,3,1,72,1,good_cond,1,4
Kentron,132500,monolit,1,1,2,1,45,0,good_cond,5,10
Kentron,51000,monolit,1,1,1,1,38,1,good_cond,4,14
Kentron,137000,monolit,1,1,2,1,67,1,good_cond,3,6
Kentron,143000,qare,0,0,3,2,94,1,good_cond,1,3
Kentron,80000,qare,0,0,2,1,62,1,norm_cond,5,5
Kentron,249000,qare,0,0,4,2,160,2,good_cond,4,4
Kentron,160000,panelayin,0,1,3,1,98,1,good_cond,6,11
Kentron,110000,panelayin,0,1,2,1,58,1,good_cond,10,10
Kentron,50000,panelayin,1,1,1,1,40,0,good_cond,6,12
Kentron,126000,monolit,1,1,5,2,133,2,norm_cond,3,12
Kentron,155000,qare,0,0,4,2,115,2,good_cond,3,4
Kentron,150000,qare,0,0,3,1,105,0,bad_cond,5,5
Kentron,86000,qare,0,1,3,1,70,1,norm_cond,5,7
Kentron,128000,panelayin,0,1,3,1,70,1,good_cond,13,16
Kentron,136000,qare,0,0,3,1,70,0,bad_cond,5,5
Kentron,80000,monolit,0,1,3,1,63,1,good_cond,6,9
Kentron,47000,qare,0,0,1,1,18,0,bad_cond,3,3
Kentron,170000,monolit,1,1,3,1,70,0,good_cond,2,10
Kentron,127000,qare,0,0,2,1,50,1,good_cond,2,5
Kentron,49500,monolit,1,1,1,1,38,1,good_cond,4,13
Kentron,149000,panelayin,0,1,3,2,77,2,good_cond,7,11
Kentron,260000,panelayin,0,1,4,2,121,0,good_cond,3,11
Kentron,52000,qare,0,0,1,1,26,0,bad_cond,2,4
Kentron,99000,qare,0,0,3,1,95,0,bad_cond,3,5
Kentron,92000,panelayin,0,1,4,1,92,1,norm_cond,7,9
Kentron,295000,qare,1,1,4,1,140,1,good_cond,7,17
Kentron,75000,panelayin,0,1,2,1,42,1,norm_cond,2,9
Kentron,62000,qare,0,0,3,1,70,1,norm_cond,5,5
Kentron,62000,qare,0,0,3,1,70,1,bad_cond,5,5
Kentron,100000,qare,0,0,2,1,50,0,bad_cond,5,5
Kentron,75000,qare,0,0,3,2,73,1,norm_cond,4,5
Kentron,100000,qare,0,0,4,1,90,2,good_cond,1,5
Kentron,80000,qare,0,0,3,1,120,0,good_cond,3,3
Kentron,62000,monolit,1,1,2,1,46,0,good_cond,2,12
Kentron,167000,monolit,1,1,2,1,56,0,good_cond,3,8
Kentron,68500,monolit,1,1,3,1,54,1,good_cond,14,14
Kentron,280000,qare,1,1,2,1,97,1,good_cond,4,7
Kentron,148000,panelayin,0,1,3,1,90,0,good_cond,9,10
Kentron,140000,qare,0,0,3,1,100,1,good_cond,4,4
Kentron,105000,panelayin,0,1,3,2,80,1,good_cond,2,9
Kentron,220000,monolit,1,1,3,2,105,1,good_cond,3,21
Kentron,180000,panelayin,0,0,3,1,82,0,norm_cond,1,2
Kentron,77000,panelayin,1,1,1,2,64,1,norm_cond,8,8
Kentron,75000,panelayin,1,1,2,1,40,0,good_cond,8,8
Kentron,52000,qare,0,0,1,1,40,1,norm_cond,4,4
Kentron,180000,monolit,0,1,3,1,111,0,bad_cond,5,8
Kentron,70000,panelayin,0,1,2,1,68,2,norm_cond,8,9
Kentron,210000,monolit,1,1,2,2,105,1,bad_cond,8,14
Kentron,135000,qare,0,1,2,1,71,2,norm_cond,5,8
Kentron,50000,qare,0,1,2,1,52,1,good_cond,1,6
Kentron,135000,panelayin,0,1,3,1,92,2,good_cond,5,11
Kentron,90000,panelayin,0,1,3,1,90,1,norm_cond,7,10
Kentron,75000,qare,0,0,5,1,85,0,bad_cond,2,2
Kentron,60000,monolit,1,1,1,1,40,1,good_cond,13,14
Kentron,95000,panelayin,0,1,2,1,48,0,good_cond,2,10
Kentron,170000,panelayin,0,1,3,1,98,0,good_cond,6,11
Kentron,242500,monolit,1,0,3,2,202,1,bad_cond,1,5
Kentron,120000,monolit,1,1,3,1,76,1,good_cond,10,16
Kentron,112000,qare,1,0,3,2,107,0,good_cond,3,5
Kentron,85000,panelayin,0,1,1,1,55,1,norm_cond,15,16
Kentron,62000,panelayin,0,1,2,1,67,1,norm_cond,8,10
Kentron,160000,monolit,0,1,2,1,60,0,good_cond,5,16
Kentron,225000,qare,0,0,5,1,116,0,bad_cond,1,5
Kentron,65000,qare,0,0,5,1,89,0,bad_cond,2,2
Kentron,135000,qare,0,0,3,1,96,1,good_cond,3,5
Kentron,145000,panelayin,0,1,4,2,110,0,good_cond,10,11
Kentron,100000,qare,0,0,3,2,82,1,norm_cond,3,4
Kentron,65000,monolit,0,1,2,1,40,0,good_cond,11,11
Kentron,120000,panelayin,0,1,2,1,70,0,bad_cond,8,11
Kentron,59000,monolit,0,1,1,2,40,0,norm_cond,5,11
Kentron,178000,qare,0,0,4,1,90,1,good_cond,4,5
Kentron,110000,qare,0,1,2,1,75,0,good_cond,5,6
Kentron,89000,qare,0,0,3,1,68,1,good_cond,3,4
Kentron,57000,panelayin,0,1,2,1,42,1,good_cond,6,11
Kentron,58000,panelayin,0,1,2,1,45,1,good_cond,4,11
Kentron,127000,monolit,0,1,2,1,65,1,good_cond,7,9
