public_id,price_amd,price_per_sqm_amd,total_area,living_area,kitchen_area,rooms,bathrooms,ceiling_height,floor,balcony_count,has_loggia,has_parking,has_storage,condition,heating,ownership_docs,lat,lon,building_type,construction_year,total_floors,has_elevator,seismic_retrofit,district_slug
Y21-2E7945EC,55418000,651976,85,,,3,1,,6,0,,,,NEEDS_REPAIR,,,,,PANEL,,16,true,,kentron
Y21-AA72FA01,125950000,629750,200,,,5,3,,6,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,7,true,,kentron
Y21-1AAA65DE,39296400,727711,54,,,2,1,,12,0,,,,GOOD,,,,,NEW_BUILD,,14,true,,kentron
Y21-F27A9334,43326800,481409,90,,,4,1,,3,0,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,kentron
Y21-E5B822E6,41311600,794454,52,,,3,1,,4,0,,,,GOOD,,,,,STONE,,5,false,,kentron
Y21-B2156575,70532000,916000,77,,,3,1,,5,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,5,false,,kentron
Y21-89684BFD,78089000,765578,102,,,4,1,,4,0,,,,EURO_RENOVATION,,,,,STONE,,7,true,,kentron
Y21-9447675F,85646000,973250,88,,,4,1,,4,0,,,,EURO_RENOVATION,,,,,STONE,,4,false,,kentron
Y21-562DCE49,88165000,937926,94,,,3,2,,7,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,9,true,,kentron
Y21-B478AFC9,35266000,801500,44,,,1,2,,5,0,,,,GOOD,,,,,PANEL,,10,true,,kentron
Y21-021AE71B,85646000,785743,109,,,3,2,,3,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,13,true,,kentron
Y21-2B0BDE6E,25190000,393594,64,,,2,1,,2,0,,,,GOOD,,,,,STONE,,2,false,,kentron
Y21-FF2BA1A8,79096600,909156,87,,,3,1,,2,0,,,,EURO_RENOVATION,,,,,PANEL,,10,true,,kentron
Y21-B42F4534,57937000,579370,100,,,4,1,,3,0,,,,NEEDS_REPAIR,,,,,STONE,,3,false,,kentron
Y21-FC958013,75570000,662895,114,,,3,1,,8,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,8,true,,kentron
Y21-30E502D1,45342000,731323,62,,,2,1,,1,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,kentron
Y21-7B2ED8FC,50380000,1095217,46,,,2,1,,16,0,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,18,true,,kentron
Y21-AA143F53,37785000,662895,57,,,3,1,,2,0,,,,GOOD,,,,,STONE,,5,false,,kentron
Y21-81DF1A6D,65494000,744250,88,,,3,1,,5,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,kentron
Y21-93C9171C,42823000,492218,87,,,3,1,,9,0,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,kentron
Y21-C636015C,44838200,597843,75,,,3,1,,10,0,,,,NEEDS_REPAIR,,,,,PANEL,,11,true,,kentron
Y21-03C63D21,108317000,866536,125,,,4,2,,7,0,,,,EURO_RENOVATION,,,,,MONOLITH,,8,true,,kentron
Y21-C87CD14C,61967400,774593,80,,,3,2,,3,0,,,,GOOD,,,,,PANEL,,9,true,,kentron
Y21-4068C263,93203000,932030,100,,,3,1,,5,0,,,,NEEDS_REPAIR,,,,,PANEL,,12,true,,kentron
Y21-7FB53AE5,141064000,854933,165,,,4,1,,5,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,kentron
Y21-20A821A1,40304000,395137,102,,,4,1,,1,0,,,,NEEDS_REPAIR,,,,,STONE,,2,false,,kentron
Y21-70A817CB,68013000,906840,75,,,2,1,,5,0,,,,GOOD,,,,,STONE,,5,false,,kentron
Y21-1B1D1308,75570000,803936,94,,,3,2,,3,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,kentron
Y21-93F8AB34,31235600,427885,73,,,2,2,,5,0,,,,GOOD,,,,,PANEL,,9,true,,kentron
Y21-83CCCB10,47357200,493304,96,,,4,2,,2,0,,,,EURO_RENOVATION,,,,,PANEL,,10,true,,kentron
Y21-56A5F5C6,46349600,908816,51,,,2,2,,2,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,7,true,,kentron
Y21-74B626FB,93203000,1165038,80,,,3,2,,6,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,9,true,,kentron
Y21-B064F892,44838200,1120955,40,,,1,1,,5,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,6,true,,kentron
Y21-C82639EC,46349600,482808,96,,,3,1,,15,0,,,,GOOD,,,,,PANEL,,16,true,,kentron
Y21-E2A4D7D4,50380000,968846,52,,,2,1,,4,0,,,,EURO_RENOVATION,,,,,STONE,,10,true,,kentron
Y21-E8C3AB62,65494000,818675,80,,,2,1,,10,0,,,,EURO_RENOVATION,,,,,PANEL,,12,true,,kentron
Y21-B6F965A8,37785000,366845,103,,,3,1,,12,0,,,,EURO_RENOVATION,,,,,PANEL,,14,true,,kentron
Y21-8991D88D,55418000,692725,80,,,3,1,,8,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,kentron
Y21-85906E33,58944600,685402,86,,,3,1,,1,0,,,,EURO_RENOVATION,,,,,STONE,,9,true,,kentron
Y21-F05873CB,40304000,746370,54,,,2,1,,11,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,14,true,,kentron
Y21-6DF6B43E,31235600,427885,73,,,2,1,,5,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,kentron
Y21-803CF97E,116881600,708373,165,,,4,2,,15,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,17,true,,kentron
Y21-FA74BFF5,30228000,816973,37,,,1,1,,5,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,14,true,,kentron
Y21-D91DF399,60456000,1259500,48,,,2,1,,6,0,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,kentron
Y21-E08A979F,50380000,883860,57,,,2,1,,3,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,10,true,,kentron
Y21-AF5FB2C5,52899000,678192,78,,,3,1,,8,0,,,,EURO_RENOVATION,,,,,STONE,,8,true,,kentron
Y21-F9E34B5A,42823000,611757,70,,,2,1,,4,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,17,true,,kentron
Y21-AA5F5288,70532000,940427,75,,,3,1,,3,0,,,,EURO_RENOVATION,,,,,PANEL,,11,true,,kentron
Y21-3EF0FD8E,60456000,737268,82,,,3,1,,4,0,,,,EURO_RENOVATION,,,,,PANEL,,16,true,,kentron
Y21-00458F0F,75570000,944625,80,,,2,1,,1,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,kentron
Y21-AB3709C5,98241000,1034116,95,,,3,1,,2,0,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,kentron
Y21-9EBE1AA7,56425600,620062,91,,,3,2,,2,0,,,,GOOD,,,,,STONE,,5,false,,kentron
Y21-A075424A,45342000,1105902,41,,,1,1,,2,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,8,true,,kentron
Y21-1FDB2E62,47861000,498552,96,,,3,1,,5,0,,,,EURO_RENOVATION,,,,,MONOLITH,,16,true,,kentron
Y21-F8504410,47861000,498552,96,,,3,1,,5,0,,,,EURO_RENOVATION,,,,,MONOLITH,,16,true,,kentron
Y21-C015447F,42823000,793019,54,,,2,1,,5,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,14,true,,kentron
Y21-78D5A2F2,33754600,784991,43,,,1,1,,8,0,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,kentron
Y21-A380BF41,35266000,320600,110,,,3,1,,9,0,,,,GOOD,,,,,PANEL,,12,true,,kentron
Y21-6F3353EF,34762200,434528,80,,,3,1,,10,0,,,,NEEDS_REPAIR,,,,,PANEL,,13,true,,kentron
Y21-993D7C13,27709000,659738,42,,,1,1,,4,0,,,,EURO_RENOVATION,,,,,STONE,,11,true,,kentron
Y21-DAF009DE,37281200,601310,62,,,2,1,,2,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,9,true,,kentron
Y21-76B255FA,31235600,422103,74,,,2,1,,5,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,kentron
Y21-6CDE4B81,31235600,427885,73,,,2,1,,5,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,kentron
Y21-7FFACDBE,64990200,1444227,45,,,1,1,,5,0,,,,EURO_RENOVATION,,,,,STONE,,6,true,,kentron
Y21-4B5C735B,64990200,1444227,45,,,1,1,,5,0,,,,EURO_RENOVATION,,,,,STONE,,6,true,,kentron
Y21-5AB56B78,103279000,1043222,99,,,3,1,,5,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,kentron
Y21-10928484,57937000,526700,110,,,3,1,,1,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,kentron
Y21-11242420,27709000,554180,50,,,2,1,,3,0,,,,EURO_RENOVATION,,,,,STONE,,4,false,,kentron
Y21-FF9C2A29,73051000,664100,110,,,2,1,,1,0,,,,NEEDS_REPAIR,,,,,PANEL,,11,true,,kentron
Y21-DEFC2D6D,49372400,617155,80,,,2,1,,2,0,,,,EURO_RENOVATION,,,,,PANEL,,16,true,,kentron
Y21-DEA9D5F8,61967400,815361,76,,,3,1,,6,0,,,,EURO_RENOVATION,,,,,PANEL,,10,true,,kentron
Y21-AC3116F1,17633000,734708,24,,,1,1,,4,0,,,,GOOD,,,,,STONE,,4,false,,kentron
Y21-D00FF1F2,105798000,1244682,85,,,2,1,,2,0,,,,EURO_RENOVATION,,,,,MONOLITH,,14,true,,kentron
Y21-95D64418,50380000,629750,80,,,3,2,,2,0,,,,EURO_RENOVATION,,,,,MONOLITH,,4,false,,kentron
Y21-25EA6534,103279000,930441,111,,,3,2,,13,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,14,true,,kentron
Y21-F4EF3D40,128469000,694427,185,,,5,2,,3,0,,,,GOOD,,,,,STONE,,5,false,,kentron
Y21-C99E53D6,75570000,651466,116,,,4,2,,3,0,,,,GOOD,,,,,PANEL,,9,true,,kentron
Y21-9A9099FA,50380000,592706,85,,,3,1,,6,0,,,,NEEDS_REPAIR,,,,,STONE,,6,true,,kentron
Y21-108DB6F0,31739400,428911,74,,,3,1,,8,0,,,,GOOD,,,,,PANEL,,9,true,,kentron
Y21-5DF5D1D6,100760000,1095217,92,,,3,1,,6,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,10,true,,kentron
Y21-5571E9D8,70532000,750340,94,,,3,1,,9,0,,,,EURO_RENOVATION,,,,,PANEL,,10,true,,kentron
Y21-EFD279D1,27709000,769694,36,,,1,1,,2,0,,,,EURO_RENOVATION,,,,,MONOLITH,,14,true,,kentron
Y21-0D05C6D2,32747000,727711,45,,,2,2,,5,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,5,false,,kentron
Y21-8F664BD2,55418000,719714,77,,,3,3,,4,0,,,,GOOD,,,,,STONE,,4,false,,kentron
Y21-2BADC4FC,60456000,711247,85,,,3,2,,3,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,kentron
Y21-D255D04D,65494000,818675,80,,,3,2,,10,0,,,,EURO_RENOVATION,,,,,PANEL,,12,true,,kentron
Y21-C02F26E0,60959800,1563072,39,,,2,1,,3,0,,,,EURO_RENOVATION,,,,,STONE,,4,false,,kentron
Y21-8E8CC125,32747000,818675,40,,,1,1,,1,0,,,,EURO_RENOVATION,,,,,STONE,,4,false,,kentron
Y21-1F43ECB6,42823000,549013,78,,,2,1,,4,0,,,,GOOD,,,,,STONE,,4,false,,kentron
Y21-C9162B43,40304000,937302,43,,,2,1,,6,0,,,,EURO_RENOVATION,,,,,PANEL,,10,true,,kentron
Y21-CDAB7E0E,30228000,559778,54,,,2,1,,9,0,,,,GOOD,,,,,PANEL,,9,true,,kentron
Y21-CB0BCC16,48868600,997318,49,,,2,1,,4,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,kentron
Y21-81FA9DC6,26701400,556279,48,,,1,1,,4,0,,,,EURO_RENOVATION,,,,,MONOLITH,,16,true,,kentron
Y21-D818A25D,40304000,790275,51,,,2,1,,7,0,,,,EURO_RENOVATION,,,,,STONE,,9,true,,kentron
Y21-3161F90B,37785000,539786,70,,,2,1,,3,0,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,kentron
Y21-6A5D6A5D,141064000,1516817,93,,,3,1,,15,0,,,,EURO_RENOVATION,,,,,MONOLITH,,15,true,,kentron
Y21-5B08FDB6,141064000,1516817,93,,,3,1,,15,0,,,,EURO_RENOVATION,,,,,MONOLITH,,15,true,,kentron
Y21-C2365ADE,57937000,919635,63,,,2,1,,2,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,kentron
Y21-75411656,83127000,1385450,60,,,2,1,,5,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,15,true,,kentron
Y21-71399581,60456000,863657,70,,,3,1,,3,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,10,true,,kentron
Y21-6A94AC56,46853400,633154,74,,,3,1,,4,0,,,,EURO_RENOVATION,,,,,STONE,,4,false,,kentron
Y21-83AECA4C,68768700,755700,91,,,3,1,,13,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,18,true,,kentron
Y21-DF52AA48,148621000,1402085,106,,,3,1,,6,0,,,,NEEDS_REPAIR,,,,,STONE,,10,true,,kentron
Y21-A467A14D,55418000,503800,110,,,4,2,,2,0,,,,EURO_RENOVATION,,,,,MONOLITH,,4,false,,kentron
Y21-460C858B,46853400,454887,103,,,3,2,,16,0,,,,GOOD,,,,,PANEL,,16,true,,kentron
Y21-F49B0FDF,125950000,1095217,115,,,4,1,,7,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,17,true,,kentron
Y21-C1E48C61,85646000,1297667,66,,,3,1,,8,0,,,,EURO_RENOVATION,,,,,PANEL,,10,true,,kentron
Y21-ADFD83D0,83127000,1039088,80,,,3,1,,4,0,,,,GOOD,,,,,STONE,,5,false,,kentron
Y21-61DBEB5A,40304000,650065,62,,,2,1,,2,0,,,,GOOD,,,,,PANEL,,9,true,,kentron
Y21-123D4650,105798000,953135,111,,,3,1,,9,0,,,,EURO_RENOVATION,,,,,MONOLITH,,15,true,,kentron
Y21-CE0E8B00,40304000,1007600,40,,,2,1,,2,0,,,,EURO_RENOVATION,,,,,PANEL,,10,true,,kentron
Y21-A731CC44,67005400,1080732,62,,,2,1,,9,0,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,kentron
Y21-F841AEFD,65494000,818675,80,,,2,1,,10,0,,,,EURO_RENOVATION,,,,,PANEL,,12,true,,kentron
Y21-A2D4305D,37281200,503800,74,,,3,1,,4,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,kentron
Y21-C1607CFF,30228000,755700,40,,,1,1,,7,0,,,,EURO_RENOVATION,,,,,MONOLITH,,10,true,,kentron
Y21-CAEDB8BB,55418000,692725,80,,,2,2,,2,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,kentron
Y21-C3EDCE9F,34258400,439210,78,,,3,1,,7,0,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,kentron
Y21-1922909D,78089000,610070,128,,,6,1,,3,0,,,,NEEDS_REPAIR,,,,,STONE,,3,false,,kentron
Y21-629A4CE8,26701400,568115,47,,,1,1,,3,0,,,,NEEDS_REPAIR,,,,,PANEL,,12,true,,kentron
Y21-BBE1A6E4,37785000,1111324,34,,,1,1,,5,0,,,,NEEDS_REPAIR,,,,,STONE,,6,true,,kentron
Y21-DE840326,39800200,737041,54,,,2,1,,11,0,,,,EURO_RENOVATION,,,,,PANEL,,14,true,,kentron
Y21-275E1FB0,65494000,818675,80,,,2,1,,10,0,,,,NEEDS_REPAIR,,,,,PANEL,,12,true,,kentron
Y21-87A4712C,68013000,944625,72,,,3,1,,10,0,,,,NEEDS_REPAIR,,,,,PANEL,,10,true,,kentron
Y21-53632464,27205200,680130,40,,,1,1,,8,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,kentron
Y21-2FBE5166,50380000,645897,78,,,3,1,,8,0,,,,NEEDS_REPAIR,,,,,PANEL,,10,true,,kentron
Y21-7D3C0DC7,55418000,1086627,51,,,1,1,,5,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,9,true,,kentron
Y21-297D3C3F,93203000,621353,150,,,3,1,,5,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,kentron
Y21-092E9436,27709000,769694,36,,,1,1,,1,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,10,true,,kentron
Y21-F90ACF3D,23678600,401332,59,,,2,1,,3,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,kentron
Y21-E7597B77,31739400,577080,55,,,3,1,,3,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,kentron
Y21-1EA529F2,15114000,487548,31,,,1,1,,1,0,,,,NEEDS_REPAIR,,,,,STONE,,2,false,,kentron
Y21-F7F95FB1,41815400,614932,68,,,2,1,,3,0,,,,NEEDS_REPAIR,,,,,STONE,,4,false,,kentron
Y21-87480C54,114362600,879712,130,,,4,1,,2,0,,,,NEEDS_REPAIR,,,,,STONE,,4,false,,kentron
Y21-400E6FF4,62975000,1049583,60,,,2,1,,4,0,,,,NEEDS_REPAIR,,,,,PANEL,,11,true,,kentron
Y21-2E3A7814,80608000,916000,88,,,3,1,,5,0,,,,NEEDS_REPAIR,,,,,STONE,,6,true,,kentron
Y21-2905FB2B,45342000,855509,53,,,1,1,,10,0,,,,NEEDS_REPAIR,,,,,PANEL,,12,true,,kentron
Y21-BEB84105,42823000,629750,68,,,2,1,,2,0,,,,GOOD,,,,,STONE,,5,false,,kentron
Y21-34DA28B4,55418000,748892,74,,,3,1,,1,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,kentron
Y21-709F84FA,23174800,551781,42,,,1,1,,9,0,,,,NEEDS_REPAIR,,,,,PANEL,,10,true,,kentron
Y21-02DB8469,18136800,604560,30,,,1,1,,1,0,,,,NEEDS_REPAIR,,,,,STONE,,4,false,,kentron
Y21-D67B3BDA,55418000,571320,97,,,3,1,,5,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,kentron
Y21-B5D3A80B,65494000,818675,80,,,4,1,,10,0,,,,NEEDS_REPAIR,,,,,PANEL,,12,true,,kentron
Y21-74EB2C7F,136026000,1333588,102,,,4,1,,2,0,,,,NEEDS_REPAIR,,,,,STONE,,4,false,,kentron
Y21-5266A24D,55418000,583347,95,,,3,1,,2,0,,,,NEEDS_REPAIR,,,,,PANEL,,10,true,,kentron
Y21-5ECDB19B,43326800,593518,73,,,3,1,,3,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,kentron
Y21-320FDF5A,50380000,419833,120,,,3,1,,2,0,,,,NEEDS_REPAIR,,,,,STONE,,2,false,,kentron
Y21-4835DB4C,100760000,1095217,92,,,3,1,,2,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,9,true,,kentron
Y21-1E63AE62,75570000,968846,78,,,2,1,,6,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,14,true,,kentron
Y21-E6A208F8,70532000,953135,74,,,3,1,,9,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,13,true,,kentron
Y21-48A59F07,45342000,855509,53,,,1,1,,10,0,,,,NEEDS_REPAIR,,,,,PANEL,,12,true,,kentron
Y21-F1C1D513,45342000,855509,53,,,1,1,,10,0,,,,NEEDS_REPAIR,,,,,PANEL,,12,true,,kentron
Y21-7A55690B,27709000,748892,37,,,1,1,,2,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,9,true,,kentron
Y21-336A9D85,47861000,646770,74,,,3,1,,5,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,kentron
Y21-53460725,65494000,727711,90,,,4,1,,2,0,,,,NEEDS_REPAIR,,,,,STONE,,4,false,,kentron
Y21-2BB2A4B7,92195400,1024393,90,,,3,1,,7,0,,,,NEEDS_REPAIR,,,,,PANEL,,11,true,,kentron
Y21-26F78C49,39800200,970737,41,,,1,1,,5,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,kentron
Y21-59744F55,120912000,909113,133,,,4,1,,3,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,kentron
Y21-A2952892,70532000,839667,84,,,2,1,,2,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,22,true,,kentron
Y21-91B428EC,55418000,769694,72,,,3,1,,5,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,kentron
Y21-0B070BFC,37281200,677840,55,,,2,1,,5,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,kentron
Y21-FF35D2BD,26701400,381449,70,,,2,1,,3,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,kentron
Y21-77D759BA,35266000,503800,70,,,2,1,,2,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,kentron
Y21-5A2A27A1,55418000,865906,64,,,3,1,,10,0,,,,NEEDS_REPAIR,,,,,PANEL,,10,true,,kentron
Y21-51E6B269,89676400,996404,90,,,4,1,,4,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,kentron
Y21-10000BD6,40807800,503800,81,,,3,1,,1,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,kentron
Y21-E1A56AC6,42823000,1044463,41,,,1,1,,6,0,,,,NEEDS_REPAIR,,,,,PANEL,,11,true,,kentron
Y21-FCCBC952,64486400,921234,70,,,2,1,,8,0,,,,NEEDS_REPAIR,,,,,PANEL,,11,true,,kentron
Y21-3202BC18,65494000,1007600,65,,,2,1,,2,0,,,,NEEDS_REPAIR,,,,,PANEL,,10,true,,kentron
Y21-6584B410,40304000,806080,50,,,2,1,,4,0,,,,NEEDS_REPAIR,,,,,STONE,,4,false,,kentron
Y21-4AFE5D46,40304000,806080,50,,,2,1,,4,0,,,,NEEDS_REPAIR,,,,,STONE,,4,false,,kentron
Y21-77CE89DC,57937000,517295,112,,,3,1,,8,0,,,,NEEDS_REPAIR,,,,,STONE,,12,true,,kentron
Y21-4B6EF141,75570000,755700,100,,,3,1,,11,0,,,,NEEDS_REPAIR,,,,,PANEL,,12,true,,kentron
Y21-A82B8DC8,36273600,549600,66,,,2,1,,3,0,,,,NEEDS_REPAIR,,,,,PANEL,,10,true,,kentron
Y21-44F7081A,22671000,77640,292,,,5,1,,2,0,,,,NEEDS_REPAIR,,,,,STONE,,2,false,,kentron
Y21-07ACFBD2,45342000,566775,80,,,3,1,,1,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,7,true,,kentron
Y21-5A95136D,34762200,589190,59,,,2,1,,3,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,kentron
Y21-A792A8AD,68013000,971614,70,,,3,1,,11,0,,,,NEEDS_REPAIR,,,,,PANEL,,16,true,,kentron
Y21-B5565037,45342000,453420,100,,,3,1,,3,0,,,,NEEDS_REPAIR,,,,,STONE,,12,true,,kentron
Y21-059C1AAA,84638400,846384,100,,,4,1,,2,0,,,,NEEDS_REPAIR,,,,,STONE,,4,false,,kentron
Y21-02D52164,69020600,552165,125,,,4,1,,3,0,,,,NEEDS_REPAIR,,,,,STONE,,3,false,,kentron
Y21-F5DFDC51,75570000,1111324,68,,,2,1,,6,0,,,,NEEDS_REPAIR,,,,,PANEL,,11,true,,kentron
Y21-4D77194B,16121600,366400,44,,,1,1,,1,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,kentron
Y21-EFFDC2D2,93203000,1165038,80,,,3,1,,6,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,9,true,,kentron
Y21-8F2CFF3A,26197600,654940,40,,,2,1,,1,0,,,,NEEDS_REPAIR,,,,,STONE,,2,false,,kentron
Y21-8070CC0B,30228000,737268,41,,,1,1,,1,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,kentron
Y21-01FE2856,33250800,545095,61,,,2,1,,3,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,kentron
Y21-F58D6817,35266000,452128,78,,,3,1,,5,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,kentron
Y21-03D5E91F,130988000,916000,143,,,3,1,,12,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,13,true,,kentron
Y21-919F17E2,120912000,1209120,100,,,3,1,,3,0,,,,NEEDS_REPAIR,,,,,STONE,,20,true,,kentron
Y21-0EDD96CD,55418000,513130,108,,,3,1,,1,0,,,,NEEDS_REPAIR,,,,,STONE,,3,false,,kentron
Y21-5C03150E,103279000,1475414,70,,,3,1,,7,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,10,true,,kentron
Y21-12D7C498,55418000,675829,82,,,3,1,,14,0,,,,NEEDS_REPAIR,,,,,STONE,,14,true,,kentron
Y21-98F0FCC9,24182400,474165,51,,,2,1,,4,0,,,,NEEDS_REPAIR,,,,,PANEL,,5,false,,kentron
Y21-F111B970,42823000,839667,51,,,2,1,,2,0,,,,NEEDS_REPAIR,,,,,STONE,,10,true,,kentron
Y21-201AC8C7,65494000,770518,85,,,3,1,,4,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,kentron
Y21-EB0F1C0F,78089000,952305,82,,,3,1,,5,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,kentron
Y21-B9561877,56929400,779855,73,,,2,1,,5,0,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,13,true,,kentron
Y21-EC9C4036,41311600,1007600,41,,,1,1,,4,0,,,,NEEDS_REPAIR,,,,,PANEL,,10,true,,kentron
Y21-6F4B6B13,25190000,286250,88,,,4,1,,2,0,,,,NEEDS_REPAIR,,,,,STONE,,2,false,,kentron
Y21-1A6A4AD9,13602600,136026,100,,,3,1,,1,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,kentron
Y21-A9E3B313,44334400,1303953,34,,,2,1,,3,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,kentron
Y21-E761BE81,95722000,1087750,88,,,3,1,,6,0,,,,NEEDS_REPAIR,,,,,STONE,,9,true,,kentron
Y21-438BD09B,43578700,558701,78,,,2,1,,7,0,,,,NEEDS_REPAIR,,,,,PANEL,,10,true,,kentron
Y21-674769B9,75570000,1035205,73,,,3,1,,4,0,,,,NEEDS_REPAIR,,,,,STONE,,4,false,,kentron
Y21-720D4DE3,120912000,1233796,98,,,3,1,,5,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,14,true,,kentron
Y21-EA9B0C90,38792600,473080,82,,,3,1,,12,0,,,,NEEDS_REPAIR,,,,,PANEL,,14,true,,kentron
Y21-F457B129,47861000,531789,90,,,3,1,,12,1,,,,EURO_RENOVATION,,,,,PANEL,,16,true,,kentron
Y21-F118AF2B,37785000,539786,70,,,3,1,,1,0,,,,NEEDS_REPAIR,,,,,STONE,,2,false,,kentron
Y21-8A208C2A,60456000,1314261,46,,,2,1,,4,0,,,,NEEDS_REPAIR,,,,,STONE,,6,true,,kentron
Y21-6F2029BC,26197600,770518,34,,,2,1,,3,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,kentron
Y21-7839C940,78089000,485025,161,,,5,2,,4,2,,,,EURO_RENOVATION,,,,,STONE,,5,false,,kentron
Y21-6C555688,37785000,572500,66,,,2,1,,2,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,kentron
Y21-EFAF671D,57937000,573634,101,,,3,1,,6,0,,,,NEEDS_REPAIR,,,,,STONE,,6,true,,kentron
Y21-04A51086,37785000,726635,52,,,2,1,,9,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,14,true,,kentron
Y21-E5305434,50380000,690137,73,,,3,1,,2,0,,,,NEEDS_REPAIR,,,,,PANEL,,10,true,,kentron
Y21-F5CD7281,46853400,478096,98,,,3,1,,2,0,,,,NEEDS_REPAIR,,,,,PANEL,,10,true,,kentron
